edge_id;edge_len;flow_total;flow_line_0;flow_line_1;flow_line_2;flow_line_3;flow_line_6;flow_line_7;flow_line_8;flow_line_9;flow_line_10;flow_line_11;flow_line_14;flow_line_15;flow_line_16;flow_line_26;flow_line_27
10;1.8;37.4;37.4;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
11;1.8;37.49999999999999;0.0;37.49999999999999;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
12;2.4;71.07000487953279;0.0;37.49999999999999;0.0;0.0;33.570004879532796;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
15;2.0;42.669999999999945;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;42.669999999999945;0.0;0.0
16;1.2;55.529999999999944;37.4;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;18.129999999999946;0.0;0.0
17;1.2;12.959999999999992;0.0;12.959999999999992;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
18;1.2;200.00000000000006;0.0;0.0;200.00000000000006;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2;1.4;58.33;0.0;0.0;0.0;0.0;58.330004879532794;0.0;0.0;0.0;0.0;0.0;-4.879532795598607e-06;0.0;0.0;0.0;0.0
26;1.2;125.65000000000006;0.0;0.0;125.65000000000006;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
27;1.2;24.82;0.0;0.0;0.0;24.82;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
28;1.2;55.529999999999944;37.4;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;18.129999999999946;0.0;0.0
29;1.2;12.959999999999992;0.0;12.959999999999992;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
32;2.6;30.35;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;30.35;0.0;0.0
34;2.0;50.000000000000014;50.000000000000014;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
35;2.0;7.140000000000057;0.0;7.140000000000057;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
36;2.33;29.66;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;29.66
39;1.6;91.02999999999997;50.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;41.02999999999998;0.0;0.0;0.0;0.0
4;1.4;62.89;0.0;0.0;62.89;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
42;1.6;41.81;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;41.81;0.0;0.0;0.0;0.0;0.0;0.0
44;2.6;46.169999999999995;0.0;0.0;0.0;0.0;25.63;0.0;0.0;0.0;0.0;0.0;20.539999999999996;0.0;0.0;0.0;0.0
45;2.6;69.4299951204672;0.0;0.0;0.0;0.0;0.0;40.19815999999999;0.0;0.0;0.0;0.0;0.0;29.231835120467217;0.0;0.0;0.0
