edge_id;edge_len;flow_total;flow_line_0;flow_line_1;flow_line_2;flow_line_3;flow_line_4;flow_line_5;flow_line_6;flow_line_7;flow_line_8;flow_line_9;flow_line_10;flow_line_11;flow_line_14;flow_line_16;flow_line_26;flow_line_27
10;1.8;3.010000000000012;0.0;0.0;0.0;0.0;3.010000000000012;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
11;1.8;16.960000000000036;0.0;0.0;0.0;0.0;0.0;16.960000000000036;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
12;2.4;74.76000000000003;0.0;0.0;0.0;0.0;0.0;0.0;74.76000000000003;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
13;2.4;3.010000000000012;0.0;0.0;0.0;0.0;0.0;0.0;0.0;3.010000000000012;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
15;2.0;166.96000000000004;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;166.96000000000004;0.0;0.0
16;1.2;153.01000000000002;0.0;0.0;0.0;0.0;3.010000000000012;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;150.0;0.0;0.0
18;1.2;100.0;0.0;0.0;100.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2;1.4;58.33;0.0;0.0;0.0;0.0;0.0;0.0;58.33;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
20;2.0;24.82;0.0;0.0;0.0;24.82;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
21;2.0;25.65;0.0;0.0;0.0;0.0;25.65;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
22;1.2;25.65;0.0;0.0;0.0;0.0;25.65;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
23;1.2;24.82;0.0;0.0;0.0;24.82;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
28;1.2;153.01;0.0;0.0;34.440000000000005;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;118.57;0.0;0.0
30;1.8;50.889999999999965;0.0;50.889999999999965;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
31;1.8;100.0;100.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
32;2.6;23.11;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;23.11;0.0;0.0;0.0;0.0;0.0;0.0;0.0
34;2.0;150.0;75.0;0.0;75.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
35;2.0;24.160000000000004;0.0;24.160000000000004;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
36;2.33;89.94000000000004;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;89.94000000000004
39;1.6;128.43;57.94000000000001;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;70.49;0.0;0.0;0.0
4;1.4;87.18;0.0;0.0;87.18;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
42;1.6;41.80999999999999;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;41.80999999999999;0.0;0.0;0.0;0.0;0.0
44;2.6;49.06;0.0;0.0;0.0;0.0;0.0;0.0;23.43;0.0;0.0;0.0;0.0;0.0;25.63;0.0;0.0;0.0
45;2.6;39.08;0.0;0.0;0.0;0.0;0.0;0.0;0.0;39.08;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
46;1.8;25.44;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;25.44;0.0
