array_job_id;task_id;run_group_id;case_k;case_per_run;case_variants;case_selection;case_p_fail;case_id;case_sweep_row;case_variant_idx;case_edges;case_lines;WS;RP;EEV_nom;EEV_mean;EVPI;VSS_nom;VSS_mean;procedures_present;source;network;scenario_line_data;routing_agg;waiting_time_frequency;gap;time_limit;travel_time_cost_mult;waiting_time_cost_mult;line_operation_cost_mult;cost_repl_freq;cost_repl_line;repl_budget;bypass_multiplier;overdemand_threshold;overdemand_multiplier;num_od;train_capacity;infrastructure_capacity;max_frequency;threads;scenario_infra_id;scenario_prob_id
12428870;0;g_000;1;1;100;line_consecutive;0.5;1000;0;0;11-12;1,7,8;55805.34999999999;56860.90999999957;57296.33499999839;57296.3349999984;1055.5599999995757;435.4249999988242;435.4249999988315;eev,integrated,separated,ws;lintim;SiouxFalls;SiouxFalls;True;False;1e-05;6000;1;2;20;50;200;-5;50;0.75;2;55;50;10;10;16;1000;1000
12428870;1;g_000;1;1;100;line_consecutive;0.5;1001;0;1;10-11;1,7,10;55473.42;56713.88000000002;58023.90499999839;58023.90499703081;1240.460000000021;1310.0249999983716;1310.0249970307923;eev,integrated,separated,ws;lintim;SiouxFalls;SiouxFalls;True;False;1e-05;6000;1;2;20;50;200;-5;50;0.75;2;55;50;10;10;16;1001;1001
12428870;2;g_000;1;1;100;line_consecutive;0.5;1002;0;2;10-16;1,10;53377.605;54149.60500000002;55900.32999999838;55900.32999999839;772.0000000000146;1750.7249999983617;1750.7249999983687;eev,integrated,separated,ws;lintim;SiouxFalls;SiouxFalls;True;False;1e-05;6000;1;2;20;50;200;-5;50;0.75;2;55;50;10;10;16;1002;1002
12428870;3;g_000;1;1;100;line_consecutive;0.5;1003;0;3;16-18;1;52659.84999999999;53324.045000000006;55021.82999999839;55021.82999999839;664.1950000000143;1697.784999998381;1697.784999998381;eev,integrated,separated,ws;lintim;SiouxFalls;SiouxFalls;True;False;1e-05;6000;1;2;20;50;200;-5;50;0.75;2;55;50;10;10;16;1003;1003
12428870;4;g_000;1;1;100;line_consecutive;0.5;1004;0;4;2-6;2;58649.21999999999;60364.61000000001;61235.3099999984;61235.3099999984;1715.3900000000212;870.6999999983891;870.6999999983891;eev,integrated,separated,ws;lintim;SiouxFalls;SiouxFalls;True;False;1e-05;6000;1;2;20;50;200;-5;50;0.75;2;55;50;10;10;16;1004;1004
12428870;5;g_000;1;1;100;line_consecutive;0.5;1005;0;5;6-8;2;57174.70999999999;58215.33000000001;58779.639999998384;58779.63999999839;1040.6200000000172;564.3099999983751;564.3099999983824;eev,integrated,separated,ws;lintim;SiouxFalls;SiouxFalls;True;False;1e-05;6000;1;2;20;50;200;-5;50;0.75;2;55;50;10;10;16;1005;1005
12428870;6;g_000;1;1;100;line_consecutive;0.5;1006;0;6;8-16;2,10,13;57078.68999999999;58362.380000000034;59573.35499999838;58810.01999999999;1283.690000000046;1210.974999998347;447.63999999995576;eev,integrated,separated,ws;lintim;SiouxFalls;SiouxFalls;True;False;1e-05;6000;1;2;20;50;200;-5;50;0.75;2;55;50;10;10;16;1006;1006
12428870;7;g_000;1;1;100;line_consecutive;0.5;1007;0;7;16-17;2,13;56436.240000000005;57344.130000000005;57945.2149999984;57889.19;907.8899999999994;601.0849999983984;545.0599999999977;eev,integrated,separated,ws;lintim;SiouxFalls;SiouxFalls;True;False;1e-05;6000;1;2;20;50;200;-5;50;0.75;2;55;50;10;10;16;1007;1007
12428870;8;g_000;1;1;100;line_consecutive;0.5;1008;0;8;17-19;2,13,14;60308.675;60993.63499999944;61877.76999999839;61414.10544037583;684.9599999994389;884.134999998947;420.4704403763899;eev,integrated,separated,ws;lintim;SiouxFalls;SiouxFalls;True;False;1e-05;6000;1;2;20;50;200;-5;50;0.75;2;55;50;10;10;16;1008;1008
12428870;9;g_000;1;1;100;line_consecutive;0.5;1009;0;9;19-20;2;57520.875;58598.405000000006;59162.71499999838;59162.71499999839;1077.530000000006;564.3099999983751;564.3099999983824;eev,integrated,separated,ws;lintim;SiouxFalls;SiouxFalls;True;False;1e-05;6000;1;2;20;50;200;-5;50;0.75;2;55;50;10;10;16;1009;1009
12428870;10;g_000;1;1;100;line_consecutive;0.5;1010;0;10;3-4;3,4;55065.45999999999;55980.80500000001;57075.83499999839;57075.83499999839;915.3450000000156;1095.0299999983836;1095.0299999983836;eev,integrated,separated,ws;lintim;SiouxFalls;SiouxFalls;True;False;1e-05;6000;1;2;20;50;200;-5;50;0.75;2;55;50;10;10;16;1010;1010
12428870;11;g_000;1;1;100;line_consecutive;0.5;1011;0;11;4-5;3;51140.24;51140.24000002087;51140.23999999839;51140.2399999984;2.0874722395092252e-08;-2.2482709027826783e-08;-2.2475433070212606e-08;eev,integrated,separated,ws;lintim;SiouxFalls;SiouxFalls;True;False;1e-05;6000;1;2;20;50;200;-5;50;0.75;2;55;50;10;10;16;1011;1011
12428870;12;g_000;1;1;100;line_consecutive;0.5;1012;0;12;5-9;3,9;51271.24;51402.240000000005;52420.23999999839;52420.239999998405;131.00000000000728;1017.9999999983849;1017.9999999983992;eev,integrated,separated,ws;lintim;SiouxFalls;SiouxFalls;True;False;1e-05;6000;1;2;20;50;200;-5;50;0.75;2;55;50;10;10;16;1012;1012
12428870;13;g_000;1;1;100;line_consecutive;0.5;1013;0;13;8-9;3,7;51140.240000000005;51140.23999999955;51140.23999999839;51140.23999999839;-4.5838532969355583e-10;-1.1568772606551647e-09;-1.1568772606551647e-09;eev,integrated,separated,ws;lintim;SiouxFalls;SiouxFalls;True;False;1e-05;6000;1;2;20;50;200;-5;50;0.75;2;55;50;10;10;16;1013;1013
12428870;14;g_000;1;1;100;line_consecutive;0.5;1014;0;14;7-8;3,7,11;51140.23999999999;51140.240000000005;51140.23999999839;51140.2399999984;1.4551915228366852e-11;-1.6152625903487206e-09;-1.6079866327345371e-09;eev,integrated,separated,ws;lintim;SiouxFalls;SiouxFalls;True;False;1e-05;6000;1;2;20;50;200;-5;50;0.75;2;55;50;10;10;16;1014;1014
12428870;15;g_000;1;1;100;line_consecutive;0.5;1015;0;15;7-18;3,11;51140.23999999999;51140.24000000001;51140.23999999839;51140.23999999839;2.182787284255028e-11;-1.622538547962904e-09;-1.622538547962904e-09;eev,integrated,separated,ws;lintim;SiouxFalls;SiouxFalls;True;False;1e-05;6000;1;2;20;50;200;-5;50;0.75;2;55;50;10;10;16;1015;1015
12428870;16;g_000;1;1;100;line_consecutive;0.5;1016;0;16;1-3;4,8,12;58391.91000000008;58918.000000000015;59192.72499999839;59192.7249999984;526.089999999931;274.724999998376;274.7249999983833;eev,integrated,separated,ws;lintim;SiouxFalls;SiouxFalls;True;False;1e-05;6000;1;2;20;50;200;-5;50;0.75;2;55;50;10;10;16;1016;1016
